"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
790,228,"THA","Thailand",67,"Surat Thani",790,"Ban Ta Khun","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E15><U+0E32><U+0E02><U+0E38><U+0E19>",NA
791,228,"THA","Thailand",67,"Surat Thani",791,"Chaiburi","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E0A><U+0E31><U+0E22><U+0E1A><U+0E38><U+0E23><U+0E35>",NA
792,228,"THA","Thailand",67,"Surat Thani",792,"Chaiya","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E44><U+0E0A><U+0E22><U+0E32>",NA
793,228,"THA","Thailand",67,"Surat Thani",793,"Don Sak","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E14><U+0E2D><U+0E19><U+0E2A><U+0E31><U+0E01>",NA
794,228,"THA","Thailand",67,"Surat Thani",794,"K. Wipawadi","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E34><U+0E20><U+0E32><U+0E27><U+0E14><U+0E35>","Wipawadi|Vibhavadi"
795,228,"THA","Thailand",67,"Surat Thani",795,"Kanchanadit","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E32><U+0E0D><U+0E08><U+0E19><U+0E14><U+0E34><U+0E29><U+0E10><U+0E4C>",NA
796,228,"THA","Thailand",67,"Surat Thani",796,"Khian Sa","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E04><U+0E35><U+0E22><U+0E19><U+0E0B><U+0E32>",NA
797,228,"THA","Thailand",67,"Surat Thani",797,"Khiri Ratthanikhom","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E04><U+0E35><U+0E23><U+0E35><U+0E23><U+0E31><U+0E10><U+0E19><U+0E34><U+0E04><U+0E21>","Khiri Rat Nikhom"
798,228,"THA","Thailand",67,"Surat Thani",798,"Ko Phangan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E01><U+0E32><U+0E30><U+0E1E><U+0E07><U+0E31><U+0E19>",NA
799,228,"THA","Thailand",67,"Surat Thani",799,"Ko Samui","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E01><U+0E32><U+0E30><U+0E2A><U+0E21><U+0E38><U+0E22>",NA
800,228,"THA","Thailand",67,"Surat Thani",800,"Muang Surat Thani","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2A><U+0E38><U+0E23><U+0E32><U+0E29><U+0E0E><U+0E23><U+0E4C><U+0E18><U+0E32><U+0E19><U+0E35>","Surat Thani"
801,228,"THA","Thailand",67,"Surat Thani",801,"Phanom","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E19><U+0E21>",NA
802,228,"THA","Thailand",67,"Surat Thani",802,"Phunphin","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E38><U+0E19><U+0E1E><U+0E34><U+0E19>",NA
803,228,"THA","Thailand",67,"Surat Thani",803,"Prasaeng","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E23><U+0E30><U+0E41><U+0E2A><U+0E07>","Phraseang"
804,228,"THA","Thailand",67,"Surat Thani",804,"Tha Chana","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E48><U+0E32><U+0E0A><U+0E19><U+0E30>",NA
805,228,"THA","Thailand",67,"Surat Thani",805,"Tha Chang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E48><U+0E32><U+0E09><U+0E32><U+0E07>",NA
806,228,"THA","Thailand",67,"Surat Thani",806,"Wiang Sa","Amphoe","District","<U+0E40><U+0E27><U+0E35><U+0E22><U+0E07><U+0E2A><U+0E23><U+0E30>",NA
807,228,"THA","Thailand",68,"Surin",807,"Bua Chet","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E31><U+0E27><U+0E40><U+0E0A><U+0E14>",NA
808,228,"THA","Thailand",68,"Surin",808,"Chom Phra","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E08><U+0E2D><U+0E21><U+0E1E><U+0E23><U+0E30>",NA
809,228,"THA","Thailand",68,"Surin",809,"Chumphon Buri","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E0A><U+0E38><U+0E21><U+0E1E><U+0E25><U+0E1A><U+0E38><U+0E23><U+0E35>",NA
810,228,"THA","Thailand",68,"Surin",810,"K. Kwao Si Narin","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E02><U+0E27><U+0E32><U+0E2A><U+0E34><U+0E19><U+0E23><U+0E34><U+0E19><U+0E17><U+0E23><U+0E4C>","Kwao Si Narin|Khwao Sinarin"
811,228,"THA","Thailand",68,"Surin",811,"K. Non Narai","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E19><U+0E19><U+0E19><U+0E32><U+0E23><U+0E32><U+0E22><U+0E13><U+0E4C>",NA
812,228,"THA","Thailand",68,"Surin",812,"K. Phanom Dong Rak","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E19><U+0E21><U+0E14><U+0E07><U+0E23><U+0E31><U+0E01>","Phanom Dong Rak"
813,228,"THA","Thailand",68,"Surin",813,"K. Sri Narong","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E28><U+0E23><U+0E35><U+0E13><U+0E23><U+0E07><U+0E04><U+0E4C>","Sri Narong|Si Narong"
814,228,"THA","Thailand",68,"Surin",814,"Kap Choeng","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E32><U+0E1A><U+0E40><U+0E0A><U+0E34><U+0E07>",NA
815,228,"THA","Thailand",68,"Surin",815,"Lamduan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E25><U+0E33><U+0E14><U+0E27><U+0E19>",NA
816,228,"THA","Thailand",68,"Surin",816,"Muang Surin","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2A><U+0E38><U+0E23><U+0E34><U+0E19><U+0E17><U+0E23><U+0E4C>",NA
817,228,"THA","Thailand",68,"Surin",817,"Phrasat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E23><U+0E32><U+0E2A><U+0E32><U+0E17>",NA
818,228,"THA","Thailand",68,"Surin",818,"Rattana Buri","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E23><U+0E31><U+0E15><U+0E19><U+0E1A><U+0E38><U+0E23><U+0E35>",NA
819,228,"THA","Thailand",68,"Surin",819,"Samrong Thap","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E33><U+0E42><U+0E23><U+0E07><U+0E17><U+0E32><U+0E1A>",NA
820,228,"THA","Thailand",68,"Surin",820,"Sangkha","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E31><U+0E07><U+0E02><U+0E30>",NA
821,228,"THA","Thailand",68,"Surin",821,"Sanom","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E19><U+0E21>",NA
822,228,"THA","Thailand",68,"Surin",822,"Sikhoraphum","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E28><U+0E35><U+0E02><U+0E23><U+0E20><U+0E39><U+0E21><U+0E34>",NA
823,228,"THA","Thailand",68,"Surin",823,"Tha Tum","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E48><U+0E32><U+0E15><U+0E39><U+0E21>",NA
824,228,"THA","Thailand",69,"Tak",824,"Ban Tak","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E15><U+0E32><U+0E01>",NA
825,228,"THA","Thailand",69,"Tak",825,"K. Wang Chao","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E31><U+0E07><U+0E40><U+0E08><U+0E49><U+0E32>",NA
826,228,"THA","Thailand",69,"Tak",826,"Mae Ramat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E21><U+0E48><U+0E23><U+0E30><U+0E21><U+0E32><U+0E14>",NA
827,228,"THA","Thailand",69,"Tak",827,"Mae Sot","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E21><U+0E48><U+0E2A><U+0E2D><U+0E14>",NA
828,228,"THA","Thailand",69,"Tak",828,"Muang Tak","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E15><U+0E32><U+0E01>",NA
829,228,"THA","Thailand",69,"Tak",829,"Phop Phra","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E1A><U+0E1E><U+0E23><U+0E30>",NA
830,228,"THA","Thailand",69,"Tak",830,"Sam Ngao","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E32><U+0E21><U+0E40><U+0E07><U+0E32>",NA
831,228,"THA","Thailand",69,"Tak",831,"Tha Song Yang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E48><U+0E32><U+0E2A><U+0E2D><U+0E07><U+0E22><U+0E32><U+0E07>",NA
832,228,"THA","Thailand",69,"Tak",832,"Umphang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2D><U+0E38><U+0E49><U+0E21><U+0E1C><U+0E32><U+0E07>",NA
833,228,"THA","Thailand",70,"Trang",833,"Huai Yot","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E49><U+0E27><U+0E22><U+0E22><U+0E2D><U+0E14>",NA
834,228,"THA","Thailand",70,"Trang",834,"K. Hat Samran","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E32><U+0E14><U+0E2A><U+0E33><U+0E23><U+0E32><U+0E0D>",NA
835,228,"THA","Thailand",70,"Trang",835,"Kantrang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E31><U+0E19><U+0E15><U+0E31><U+0E07>",NA
836,228,"THA","Thailand",70,"Trang",836,"Muang Trang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E15><U+0E23><U+0E31><U+0E07>",NA
837,228,"THA","Thailand",70,"Trang",837,"Na Yong","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E42><U+0E22><U+0E07>",NA
838,228,"THA","Thailand",70,"Trang",838,"Palian","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E30><U+0E40><U+0E2B><U+0E25><U+0E35><U+0E22><U+0E19>",NA
839,228,"THA","Thailand",70,"Trang",839,"Rasada","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E23><U+0E31><U+0E29><U+0E0E><U+0E32>","Ratsada"
840,228,"THA","Thailand",70,"Trang",840,"Sikao","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E34><U+0E40><U+0E01><U+0E32>",NA
841,228,"THA","Thailand",70,"Trang",841,"Wang Wiset","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E31><U+0E07><U+0E27><U+0E34><U+0E40><U+0E28><U+0E29>",NA
842,228,"THA","Thailand",70,"Trang",842,"Yan Ta Khao","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E22><U+0E48><U+0E32><U+0E19><U+0E15><U+0E32><U+0E02><U+0E32><U+0E27>",NA
843,228,"THA","Thailand",71,"Trat",843,"Bo Rai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E48><U+0E2D><U+0E44><U+0E23><U+0E48>",NA
844,228,"THA","Thailand",71,"Trat",844,"K. Ko Chang","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E01><U+0E32><U+0E30><U+0E0A><U+0E49><U+0E32><U+0E07>",NA
845,228,"THA","Thailand",71,"Trat",845,"K. Ko Kut","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E01><U+0E32><U+0E30><U+0E01><U+0E39><U+0E14>",NA
846,228,"THA","Thailand",71,"Trat",846,"Khao Saming","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E02><U+0E32><U+0E2A><U+0E21><U+0E34><U+0E07>",NA
847,228,"THA","Thailand",71,"Trat",847,"Khlong Yai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E04><U+0E25><U+0E2D><U+0E07><U+0E43><U+0E2B><U+0E0D><U+0E48>",NA
848,228,"THA","Thailand",71,"Trat",848,"Laem Ngop","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E41><U+0E2B><U+0E25><U+0E21><U+0E07><U+0E2D><U+0E1A>",NA
849,228,"THA","Thailand",71,"Trat",849,"Muang Trat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E15><U+0E23><U+0E32><U+0E14>",NA
850,228,"THA","Thailand",72,"Ubon Ratchathani",850,"Buntharik","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E38><U+0E13><U+0E11><U+0E23><U+0E34><U+0E01>",NA
851,228,"THA","Thailand",72,"Ubon Ratchathani",851,"Det Udom","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E14><U+0E0A><U+0E2D><U+0E38><U+0E14><U+0E21>",NA
852,228,"THA","Thailand",72,"Ubon Ratchathani",852,"Donmotdaeng","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E14><U+0E2D><U+0E19><U+0E21><U+0E14><U+0E41><U+0E14><U+0E07>",NA
853,228,"THA","Thailand",72,"Ubon Ratchathani",853,"K. Lao Sua Kok","King Amphoe","Minor district","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E2B><U+0E25><U+0E48><U+0E32><U+0E40><U+0E2A><U+0E37><U+0E2D><U+0E42><U+0E01><U+0E49><U+0E01>","Lao Sua Kok|Lao Suea Kok"
854,228,"THA","Thailand",72,"Ubon Ratchathani",854,"K. Na Tan","King Amphoe","Minor district","<U+0E19><U+0E32><U+0E15><U+0E32><U+0E25>",NA
855,228,"THA","Thailand",72,"Ubon Ratchathani",855,"K. Na Yia","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E15><U+0E32><U+0E25>",NA
856,228,"THA","Thailand",72,"Ubon Ratchathani",856,"K. Nam Khun","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E49><U+0E33><U+0E02><U+0E38><U+0E48><U+0E19>",NA
857,228,"THA","Thailand",72,"Ubon Ratchathani",857,"K. Sawang Weeraw","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E27><U+0E48><U+0E32><U+0E07><U+0E27><U+0E35><U+0E23><U+0E30><U+0E27><U+0E07><U+0E28><U+0E4C>","K. Sawang Weerawong"
858,228,"THA","Thailand",72,"Ubon Ratchathani",858,"Khemarat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E02><U+0E21><U+0E23><U+0E32><U+0E10>",NA
859,228,"THA","Thailand",72,"Ubon Ratchathani",859,"Khong Chiam","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E02><U+0E07><U+0E40><U+0E08><U+0E35><U+0E22><U+0E21>",NA
860,228,"THA","Thailand",72,"Ubon Ratchathani",860,"Khuang Nai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E02><U+0E37><U+0E48><U+0E2D><U+0E07><U+0E43><U+0E19>",NA
861,228,"THA","Thailand",72,"Ubon Ratchathani",861,"Kut Khao Pun","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E38><U+0E14><U+0E02><U+0E49><U+0E32><U+0E27><U+0E1B><U+0E38><U+0E49><U+0E19>",NA
862,228,"THA","Thailand",72,"Ubon Ratchathani",862,"Muang Samsip","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E21><U+0E48><U+0E27><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E2A><U+0E34><U+0E1A>","Samsip"
863,228,"THA","Thailand",72,"Ubon Ratchathani",863,"Muang Ubon Ratchatani","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2D><U+0E38><U+0E1A><U+0E25><U+0E23><U+0E32><U+0E0A><U+0E18><U+0E32><U+0E19><U+0E35>","Muang Ubon Ratchathani"
864,228,"THA","Thailand",72,"Ubon Ratchathani",864,"Na Chaluai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E08><U+0E30><U+0E2B><U+0E25><U+0E27><U+0E22>",NA
865,228,"THA","Thailand",72,"Ubon Ratchathani",865,"Nam Yun","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E49><U+0E33><U+0E22><U+0E37><U+0E19>","Nam Yuen"
866,228,"THA","Thailand",72,"Ubon Ratchathani",866,"Phibun Mangsahan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E34><U+0E1A><U+0E39><U+0E25><U+0E21><U+0E31><U+0E07><U+0E2A><U+0E32><U+0E2B><U+0E32><U+0E23>",NA
867,228,"THA","Thailand",72,"Ubon Ratchathani",867,"Pho Si","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E1E><U+0E18><U+0E34><U+0E4C><U+0E44><U+0E17><U+0E23>",NA
868,228,"THA","Thailand",72,"Ubon Ratchathani",868,"Samrong","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E33><U+0E42><U+0E23><U+0E07>",NA
869,228,"THA","Thailand",72,"Ubon Ratchathani",869,"Si Muang Mai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E28><U+0E23><U+0E35><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E43><U+0E2B><U+0E21><U+0E48>",NA
870,228,"THA","Thailand",72,"Ubon Ratchathani",870,"Si Rin Ton","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E34><U+0E23><U+0E34><U+0E19><U+0E18><U+0E23>",NA
871,228,"THA","Thailand",72,"Ubon Ratchathani",871,"Tan Sum","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E15><U+0E32><U+0E25><U+0E2A><U+0E38><U+0E21>",NA
872,228,"THA","Thailand",72,"Ubon Ratchathani",872,"Thung Si Udom","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E38><U+0E48><U+0E07><U+0E28><U+0E23><U+0E35><U+0E2D><U+0E38><U+0E14><U+0E21>",NA
873,228,"THA","Thailand",72,"Ubon Ratchathani",873,"Trakan Phutphon","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E15><U+0E23><U+0E30><U+0E01><U+0E32><U+0E23><U+0E1E><U+0E37><U+0E0A><U+0E1C><U+0E25>","Trakan Phuet Phon"
874,228,"THA","Thailand",72,"Ubon Ratchathani",874,"Warin Chamrap","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E32><U+0E23><U+0E34><U+0E19><U+0E0A><U+0E33><U+0E23><U+0E32><U+0E1A>",NA
875,228,"THA","Thailand",73,"Udon Thani",875,"Ban Dung","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E14><U+0E38><U+0E07>",NA
876,228,"THA","Thailand",73,"Udon Thani",876,"Ban Phu","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E1C><U+0E37><U+0E2D>",NA
877,228,"THA","Thailand",73,"Udon Thani",877,"Chai Wan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E44><U+0E0A><U+0E22><U+0E27><U+0E32><U+0E19>",NA
878,228,"THA","Thailand",73,"Udon Thani",878,"K. Ku Kaeo","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E39><U+0E48><U+0E41><U+0E01><U+0E49><U+0E27>",NA
879,228,"THA","Thailand",73,"Udon Thani",879,"K. Prachak Silapakhom","King Amphoe","Minor district","<U+0E01><U+0E34><U+0E48><U+0E07><U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E23><U+0E30><U+0E08><U+0E31><U+0E01><U+0E29><U+0E4C><U+0E28><U+0E34><U+0E25><U+0E1B><U+0E32><U+0E04><U+0E21>","Prachaksinlapakhom"
880,228,"THA","Thailand",73,"Udon Thani",880,"Kumphawapi","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E38><U+0E21><U+0E20><U+0E27><U+0E32><U+0E1B><U+0E35>",NA
881,228,"THA","Thailand",73,"Udon Thani",881,"Kut Chap","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E38><U+0E14><U+0E08><U+0E31><U+0E1A>",NA
882,228,"THA","Thailand",73,"Udon Thani",882,"Muang Udon Thani","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2D><U+0E38><U+0E14><U+0E23><U+0E18><U+0E32><U+0E19><U+0E35>",NA
883,228,"THA","Thailand",73,"Udon Thani",883,"Na Yung","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E32><U+0E22><U+0E39><U+0E07>",NA
884,228,"THA","Thailand",73,"Udon Thani",884,"Nam Som","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E49><U+0E33><U+0E42><U+0E2A><U+0E21>",NA
885,228,"THA","Thailand",73,"Udon Thani",885,"Non Sa-at","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E42><U+0E19><U+0E19><U+0E2A><U+0E30><U+0E2D><U+0E32><U+0E14>",NA
886,228,"THA","Thailand",73,"Udon Thani",886,"Nong Han","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E2B><U+0E32><U+0E19>",NA
887,228,"THA","Thailand",73,"Udon Thani",887,"Nong Saeng","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E41><U+0E2A><U+0E07>",NA
888,228,"THA","Thailand",73,"Udon Thani",888,"Nong Wua So","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E27><U+0E31><U+0E27><U+0E0B><U+0E2D>",NA
889,228,"THA","Thailand",73,"Udon Thani",889,"Phen","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E1E><U+0E47><U+0E0D>",NA
890,228,"THA","Thailand",73,"Udon Thani",890,"Phibun Rak","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E34><U+0E1A><U+0E39><U+0E25><U+0E23><U+0E31><U+0E01><U+0E29><U+0E4C>",NA
891,228,"THA","Thailand",73,"Udon Thani",891,"Sang Khom","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E23><U+0E49><U+0E32><U+0E07><U+0E04><U+0E2D><U+0E21>",NA
892,228,"THA","Thailand",73,"Udon Thani",892,"Si That","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E28><U+0E23><U+0E35><U+0E18><U+0E32><U+0E15><U+0E38>",NA
893,228,"THA","Thailand",73,"Udon Thani",893,"Thung Fon","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E38><U+0E48><U+0E07><U+0E1D><U+0E19>",NA
894,228,"THA","Thailand",73,"Udon Thani",894,"Wang Sam Mo","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E27><U+0E31><U+0E07><U+0E2A><U+0E32><U+0E21><U+0E2B><U+0E21><U+0E2D>",NA
895,228,"THA","Thailand",74,"Uthai Thani",895,"Ban Rai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E44><U+0E23><U+0E48>",NA
