"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
224,228,"THA","Thailand",5,"Buri Ram",78,"K. Ban Dan",224,"Non Khwang","Tambon","Sub district",NA,NA
225,228,"THA","Thailand",5,"Buri Ram",78,"K. Ban Dan",225,"Prasat","Tambon","Sub district",NA,NA
226,228,"THA","Thailand",5,"Buri Ram",79,"K. Daen Kong",226,"Dong Phlong","Tambon","Sub district",NA,NA
227,228,"THA","Thailand",5,"Buri Ram",79,"K. Daen Kong",227,"Hua Fai","Tambon","Sub district",NA,NA
228,228,"THA","Thailand",5,"Buri Ram",79,"K. Daen Kong",228,"Khaen Dong","Tambon","Sub district",NA,NA
229,228,"THA","Thailand",5,"Buri Ram",79,"K. Daen Kong",229,"Sa Bua","Tambon","Sub district",NA,"Sra Bua"
230,228,"THA","Thailand",5,"Buri Ram",80,"Khu Muang",230,"Ban Phae","Tambon","Sub district",NA,NA
231,228,"THA","Thailand",5,"Buri Ram",80,"Khu Muang",231,"Hin Lek Fai","Tambon","Sub district",NA,NA
232,228,"THA","Thailand",5,"Buri Ram",80,"Khu Muang",232,"Khu Mueang","Tambon","Sub district",NA,"Khu Muang"
233,228,"THA","Thailand",5,"Buri Ram",80,"Khu Muang",233,"Nong Khaman","Tambon","Sub district",NA,NA
234,228,"THA","Thailand",5,"Buri Ram",80,"Khu Muang",234,"Pa Khiap","Tambon","Sub district",NA,NA
235,228,"THA","Thailand",5,"Buri Ram",80,"Khu Muang",235,"Phon Samran","Tambon","Sub district",NA,NA
236,228,"THA","Thailand",5,"Buri Ram",80,"Khu Muang",236,"Tum Yai","Tambon","Sub district",NA,NA
237,228,"THA","Thailand",5,"Buri Ram",81,"Krasang",237,"Ban Prue","Tambon","Sub district",NA,"Ban Pru"
238,228,"THA","Thailand",5,"Buri Ram",81,"Krasang",238,"Chom Saeng/Si Phum","Tambon","Sub district",NA,"Chum Saeng"
239,228,"THA","Thailand",5,"Buri Ram",81,"Krasang",239,"Huai Samran","Tambon","Sub district",NA,NA
240,228,"THA","Thailand",5,"Buri Ram",81,"Krasang",240,"Kanthrarom","Tambon","Sub district",NA,NA
241,228,"THA","Thailand",5,"Buri Ram",81,"Krasang",241,"Krasang","Tambon","Sub district",NA,NA
242,228,"THA","Thailand",5,"Buri Ram",81,"Krasang",242,"Lamduan","Tambon","Sub district",NA,"Lam Duan"
243,228,"THA","Thailand",5,"Buri Ram",81,"Krasang",243,"Mueang Phai","Tambon","Sub district",NA,"Muang Phai"
244,228,"THA","Thailand",5,"Buri Ram",81,"Krasang",244,"Nong Teng","Tambon","Sub district",NA,NA
245,228,"THA","Thailand",5,"Buri Ram",81,"Krasang",245,"Song Chan","Tambon","Sub district",NA,NA
246,228,"THA","Thailand",5,"Buri Ram",81,"Krasang",246,"Sung Noen","Tambon","Sub district",NA,NA
247,228,"THA","Thailand",5,"Buri Ram",82,"Lahan Sai",247,"Lahan Sai","Tambon","Sub district",NA,NA
248,228,"THA","Thailand",5,"Buri Ram",82,"Lahan Sai",248,"Lata Chong","Tambon","Sub district",NA,"Ta Chong"
249,228,"THA","Thailand",5,"Buri Ram",82,"Lahan Sai",249,"Nong Waeng","Tambon","Sub district",NA,NA
250,228,"THA","Thailand",5,"Buri Ram",82,"Lahan Sai",250,"Samrong Mai","Tambon","Sub district",NA,NA
251,228,"THA","Thailand",5,"Buri Ram",83,"Lam Plai Mat",251,"Ban Yang","Tambon","Sub district",NA,NA
252,228,"THA","Thailand",5,"Buri Ram",83,"Lam Plai Mat",252,"Hin Khon","Tambon","Sub district",NA,NA
253,228,"THA","Thailand",5,"Buri Ram",83,"Lam Plai Mat",253,"Khok Klang","Tambon","Sub district",NA,NA
254,228,"THA","Thailand",5,"Buri Ram",83,"Lam Plai Mat",254,"Khok Lam","Tambon","Sub district",NA,NA
255,228,"THA","Thailand",5,"Buri Ram",83,"Lam Plai Mat",255,"Khok Sa-at","Tambon","Sub district",NA,NA
256,228,"THA","Thailand",5,"Buri Ram",83,"Lam Plai Mat",256,"Mueang Faek","Tambon","Sub district",NA,"Muang Phaek"
257,228,"THA","Thailand",5,"Buri Ram",83,"Lam Plai Mat",257,"Nong Bua Khok","Tambon","Sub district",NA,NA
258,228,"THA","Thailand",5,"Buri Ram",83,"Lam Plai Mat",258,"Nong Khu","Tambon","Sub district",NA,NA
259,228,"THA","Thailand",5,"Buri Ram",83,"Lam Plai Mat",259,"Nong Krathing","Tambon","Sub district",NA,"Nong Kathing"
260,228,"THA","Thailand",5,"Buri Ram",83,"Lam Plai Mat",260,"Phathairin","Tambon","Sub district",NA,NA
261,228,"THA","Thailand",5,"Buri Ram",83,"Lam Plai Mat",261,"Salaeng Phan","Tambon","Sub district",NA,"Salang Phan"
262,228,"THA","Thailand",5,"Buri Ram",83,"Lam Plai Mat",262,"Talat Pho","Tambon","Sub district",NA,NA
263,228,"THA","Thailand",5,"Buri Ram",83,"Lam Plai Mat",263,"Thamen Chai","Tambon","Sub district",NA,NA
264,228,"THA","Thailand",5,"Buri Ram",84,"Muang Buri Ram",264,"Ban Bua","Tambon","Sub district",NA,NA
265,228,"THA","Thailand",5,"Buri Ram",84,"Muang Buri Ram",265,"Ban Yang","Tambon","Sub district",NA,NA
266,228,"THA","Thailand",5,"Buri Ram",84,"Muang Buri Ram",266,"Bua Thong","Tambon","Sub district",NA,NA
267,228,"THA","Thailand",5,"Buri Ram",84,"Muang Buri Ram",267,"Chum Het","Tambon","Sub district",NA,"Shum Het"
268,228,"THA","Thailand",5,"Buri Ram",84,"Muang Buri Ram",268,"Isan","Tambon","Sub district",NA,NA
269,228,"THA","Thailand",5,"Buri Ram",84,"Muang Buri Ram",269,"Lumpuk","Tambon","Sub district",NA,"Lum Puk"
270,228,"THA","Thailand",5,"Buri Ram",84,"Muang Buri Ram",270,"Nong Tat","Tambon","Sub district",NA,NA
271,228,"THA","Thailand",5,"Buri Ram",84,"Muang Buri Ram",271,"Phra Khru","Tambon","Sub district",NA,NA
272,228,"THA","Thailand",5,"Buri Ram",84,"Muang Buri Ram",272,"Sakae Phrong","Tambon","Sub district",NA,NA
273,228,"THA","Thailand",5,"Buri Ram",84,"Muang Buri Ram",273,"Samet","Tambon","Sub district",NA,NA
274,228,"THA","Thailand",5,"Buri Ram",84,"Muang Buri Ram",274,"Sawai Chik","Tambon","Sub district",NA,NA
275,228,"THA","Thailand",5,"Buri Ram",84,"Muang Buri Ram",275,"Song Hong","Tambon","Sub district",NA,NA
276,228,"THA","Thailand",5,"Buri Ram",84,"Muang Buri Ram",276,"Thalung Lek","Tambon","Sub district",NA,NA
277,228,"THA","Thailand",5,"Buri Ram",85,"Na Pho",277,"Ban Du","Tambon","Sub district",NA,NA
278,228,"THA","Thailand",5,"Buri Ram",85,"Na Pho",278,"Ban Khu","Tambon","Sub district",NA,NA
279,228,"THA","Thailand",5,"Buri Ram",85,"Na Pho",279,"Don Kok","Tambon","Sub district",NA,NA
280,228,"THA","Thailand",5,"Buri Ram",85,"Na Pho",280,"Na Pho","Tambon","Sub district",NA,NA
281,228,"THA","Thailand",5,"Buri Ram",85,"Na Pho",281,"Si Sawang","Tambon","Sub district",NA,"Sri Sawang"
282,228,"THA","Thailand",5,"Buri Ram",86,"Nang Rong",282,"Ban Sing","Tambon","Sub district",NA,NA
283,228,"THA","Thailand",5,"Buri Ram",86,"Nang Rong",283,"Chum Saeng","Tambon","Sub district",NA,NA
284,228,"THA","Thailand",5,"Buri Ram",86,"Nang Rong",284,"Kan Lueang","Tambon","Sub district",NA,"Kan Luang"
285,228,"THA","Thailand",5,"Buri Ram",86,"Nang Rong",285,"Lam Sai Yong","Tambon","Sub district",NA,NA
286,228,"THA","Thailand",5,"Buri Ram",86,"Nang Rong",286,"Nang Rong","Tambon","Sub district",NA,NA
287,228,"THA","Thailand",5,"Buri Ram",86,"Nang Rong",287,"Nong Bot","Tambon","Sub district",NA,NA
288,228,"THA","Thailand",5,"Buri Ram",86,"Nang Rong",288,"Nong Kong","Tambon","Sub district",NA,NA
289,228,"THA","Thailand",5,"Buri Ram",86,"Nang Rong",289,"Nong Plong","Tambon","Sub district",NA,NA
290,228,"THA","Thailand",5,"Buri Ram",86,"Nang Rong",290,"Nong Sai","Tambon","Sub district",NA,NA
291,228,"THA","Thailand",5,"Buri Ram",86,"Nang Rong",291,"Sadao","Tambon","Sub district",NA,NA
292,228,"THA","Thailand",5,"Buri Ram",86,"Nang Rong",292,"Thanon Hak","Tambon","Sub district",NA,NA
293,228,"THA","Thailand",5,"Buri Ram",87,"Non Din Daeng",293,"Non Din Daeng","Tambon","Sub district",NA,NA
294,228,"THA","Thailand",5,"Buri Ram",88,"Non Suwan",294,"Non Suwan","Tambon","Sub district",NA,NA
295,228,"THA","Thailand",5,"Buri Ram",88,"Non Suwan",295,"Thung Changhan","Tambon","Sub district",NA,"Thung Chang Han"
296,228,"THA","Thailand",5,"Buri Ram",89,"Nong Hong",296,"Huai Hin","Tambon","Sub district",NA,NA
297,228,"THA","Thailand",5,"Buri Ram",89,"Nong Hong",297,"Nong Chai Si","Tambon","Sub district",NA,"Nong Chai Sri"
298,228,"THA","Thailand",5,"Buri Ram",89,"Nong Hong",298,"Sa Kaeo","Tambon","Sub district",NA,"Sra Kaeo"
299,228,"THA","Thailand",5,"Buri Ram",89,"Nong Hong",299,"Sao Diao","Tambon","Sub district",NA,"Sao Dieo"
300,228,"THA","Thailand",5,"Buri Ram",89,"Nong Hong",300,"Thai Samakkhi","Tambon","Sub district",NA,NA
301,228,"THA","Thailand",5,"Buri Ram",90,"Nong Ki",301,"Don Arang","Tambon","Sub district",NA,NA
302,228,"THA","Thailand",5,"Buri Ram",90,"Nong Ki",302,"Khok Sawang","Tambon","Sub district",NA,NA
303,228,"THA","Thailand",5,"Buri Ram",90,"Nong Ki",303,"Mueang Phai","Tambon","Sub district",NA,"Muang Phai"
304,228,"THA","Thailand",5,"Buri Ram",90,"Nong Ki",304,"Nong Ki","Tambon","Sub district",NA,NA
305,228,"THA","Thailand",5,"Buri Ram",90,"Nong Ki",305,"Yoei Prasat","Tambon","Sub district",NA,NA
306,228,"THA","Thailand",5,"Buri Ram",91,"Pa Kham",306,"Hu Thamnop","Tambon","Sub district",NA,NA
307,228,"THA","Thailand",5,"Buri Ram",91,"Pa Kham",307,"Khok Mamuang","Tambon","Sub district",NA,NA
308,228,"THA","Thailand",5,"Buri Ram",91,"Pa Kham",308,"Nong Bua","Tambon","Sub district",NA,NA
309,228,"THA","Thailand",5,"Buri Ram",91,"Pa Kham",309,"Pakham","Tambon","Sub district",NA,NA
310,228,"THA","Thailand",5,"Buri Ram",91,"Pa Kham",310,"Thai Charoen","Tambon","Sub district",NA,NA
311,228,"THA","Thailand",5,"Buri Ram",92,"Phlapphlachai",311,"Chan Dum","Tambon","Sub district",NA,NA
312,228,"THA","Thailand",5,"Buri Ram",92,"Phlapphlachai",312,"Khok Khamin","Tambon","Sub district",NA,NA
313,228,"THA","Thailand",5,"Buri Ram",92,"Phlapphlachai",313,"Pa San","Tambon","Sub district",NA,"Pa Chan"
314,228,"THA","Thailand",5,"Buri Ram",92,"Phlapphlachai",314,"Sadao","Tambon","Sub district",NA,NA
315,228,"THA","Thailand",5,"Buri Ram",92,"Phlapphlachai",315,"Sanrong","Tambon","Sub district",NA,"Samrong"
316,228,"THA","Thailand",5,"Buri Ram",93,"Phutthaisong",316,"Ban Chan","Tambon","Sub district",NA,NA
317,228,"THA","Thailand",5,"Buri Ram",93,"Phutthaisong",317,"Ban Pao","Tambon","Sub district",NA,NA
318,228,"THA","Thailand",5,"Buri Ram",93,"Phutthaisong",318,"Ban Waeng","Tambon","Sub district",NA,NA
319,228,"THA","Thailand",5,"Buri Ram",93,"Phutthaisong",319,"Ban Yang","Tambon","Sub district",NA,NA
320,228,"THA","Thailand",5,"Buri Ram",93,"Phutthaisong",320,"Hai Sok","Tambon","Sub district",NA,NA
321,228,"THA","Thailand",5,"Buri Ram",93,"Phutthaisong",321,"Ku Suan Taeng","Tambon","Sub district",NA,"Ku Suan Daeng"
322,228,"THA","Thailand",5,"Buri Ram",93,"Phutthaisong",322,"Mafueang","Tambon","Sub district",NA,"Mafuang"
323,228,"THA","Thailand",5,"Buri Ram",93,"Phutthaisong",323,"Phutthaisong","Tambon","Sub district",NA,"Phu Thai Song"
324,228,"THA","Thailand",5,"Buri Ram",94,"Prakhon Chai",324,"Ban Sai","Tambon","Sub district",NA,NA
325,228,"THA","Thailand",5,"Buri Ram",94,"Prakhon Chai",325,"Cholakhe Mak","Tambon","Sub district",NA,"Chorakhe Mak"
326,228,"THA","Thailand",5,"Buri Ram",94,"Prakhon Chai",326,"Khao Khok","Tambon","Sub district",NA,NA
327,228,"THA","Thailand",5,"Buri Ram",94,"Prakhon Chai",327,"Khok Ma","Tambon","Sub district",NA,"Khok Mo"
328,228,"THA","Thailand",5,"Buri Ram",94,"Prakhon Chai",328,"Khok Yang","Tambon","Sub district",NA,NA
329,228,"THA","Thailand",5,"Buri Ram",94,"Prakhon Chai",329,"Lawia","Tambon","Sub district",NA,NA
330,228,"THA","Thailand",5,"Buri Ram",94,"Prakhon Chai",330,"Nong Bon","Tambon","Sub district",NA,NA
331,228,"THA","Thailand",5,"Buri Ram",94,"Prakhon Chai",331,"Pang Ku","Tambon","Sub district",NA,NA
332,228,"THA","Thailand",5,"Buri Ram",94,"Prakhon Chai",332,"Phaisan","Tambon","Sub district",NA,"Phai San"
333,228,"THA","Thailand",5,"Buri Ram",94,"Prakhon Chai",333,"Salaeng Thon","Tambon","Sub district",NA,NA
334,228,"THA","Thailand",5,"Buri Ram",94,"Prakhon Chai",334,"Tako Taphi","Tambon","Sub district",NA,"Tako Ta Phi"
335,228,"THA","Thailand",5,"Buri Ram",95,"Satuk",335,"Chum Saeng","Tambon","Sub district",NA,NA
336,228,"THA","Thailand",5,"Buri Ram",95,"Satuk",336,"Don Mon","Tambon","Sub district",NA,NA
337,228,"THA","Thailand",5,"Buri Ram",95,"Satuk",337,"Mueang Kae","Tambon","Sub district",NA,"Muang Kae"
338,228,"THA","Thailand",5,"Buri Ram",95,"Satuk",338,"Nikhom","Tambon","Sub district",NA,NA
339,228,"THA","Thailand",5,"Buri Ram",95,"Satuk",339,"Nong Yai","Tambon","Sub district",NA,NA
340,228,"THA","Thailand",5,"Buri Ram",95,"Satuk",340,"Ron Thong","Tambon","Sub district",NA,NA
341,228,"THA","Thailand",5,"Buri Ram",95,"Satuk",341,"Sakae","Tambon","Sub district",NA,NA
342,228,"THA","Thailand",5,"Buri Ram",95,"Satuk",342,"Sanam Chai","Tambon","Sub district",NA,NA
343,228,"THA","Thailand",5,"Buri Ram",95,"Satuk",343,"Satuk","Tambon","Sub district",NA,"Satuek"
344,228,"THA","Thailand",5,"Buri Ram",95,"Satuk",344,"Tha Muang","Tambon","Sub district",NA,NA
345,228,"THA","Thailand",5,"Buri Ram",95,"Satuk",345,"Thung Wang","Tambon","Sub district",NA,NA
346,228,"THA","Thailand",6,"Chachoengsao",96,"Ban Pho",346,"Ban Pho","Tambon","Sub district",NA,NA
347,228,"THA","Thailand",6,"Chachoengsao",96,"Ban Pho",347,"Bang Krut","Tambon","Sub district",NA,NA
348,228,"THA","Thailand",6,"Chachoengsao",96,"Ban Pho",348,"Bang Son","Tambon","Sub district",NA,NA
349,228,"THA","Thailand",6,"Chachoengsao",96,"Ban Pho",349,"Don Sai","Tambon","Sub district",NA,NA
350,228,"THA","Thailand",6,"Chachoengsao",96,"Ban Pho",350,"Khlong Ban Pho","Tambon","Sub district",NA,NA
351,228,"THA","Thailand",6,"Chachoengsao",96,"Ban Pho",351,"Khlong Kut","Tambon","Sub district",NA,NA
352,228,"THA","Thailand",6,"Chachoengsao",96,"Ban Pho",352,"Khlong Prawet","Tambon","Sub district",NA,NA
353,228,"THA","Thailand",6,"Chachoengsao",96,"Ban Pho",353,"Ko Rai","Tambon","Sub district",NA,NA
354,228,"THA","Thailand",6,"Chachoengsao",96,"Ban Pho",354,"Laem Pradu","Tambon","Sub district",NA,NA
355,228,"THA","Thailand",6,"Chachoengsao",96,"Ban Pho",355,"Lat Khwang","Tambon","Sub district",NA,NA
356,228,"THA","Thailand",6,"Chachoengsao",96,"Ban Pho",356,"Nong Bua","Tambon","Sub district",NA,NA
357,228,"THA","Thailand",6,"Chachoengsao",96,"Ban Pho",357,"Nong Tin Nok","Tambon","Sub district",NA,NA
358,228,"THA","Thailand",6,"Chachoengsao",96,"Ban Pho",358,"Saen Phu Dat","Tambon","Sub district",NA,NA
359,228,"THA","Thailand",6,"Chachoengsao",96,"Ban Pho",359,"Sanam Chan","Tambon","Sub district",NA,NA
360,228,"THA","Thailand",6,"Chachoengsao",96,"Ban Pho",360,"Sip Et Sok","Tambon","Sub district",NA,NA
361,228,"THA","Thailand",6,"Chachoengsao",96,"Ban Pho",361,"Tha Phlap","Tambon","Sub district",NA,NA
362,228,"THA","Thailand",6,"Chachoengsao",96,"Ban Pho",362,"Theppharat","Tambon","Sub district",NA,NA
363,228,"THA","Thailand",6,"Chachoengsao",97,"Bang Khla",363,"Bang Khla","Tambon","Sub district",NA,NA
364,228,"THA","Thailand",6,"Chachoengsao",97,"Bang Khla",364,"Bang Krachet","Tambon","Sub district",NA,NA
365,228,"THA","Thailand",6,"Chachoengsao",97,"Bang Khla",365,"Bang Suan","Tambon","Sub district",NA,NA
366,228,"THA","Thailand",6,"Chachoengsao",97,"Bang Khla",366,"Hua Sai","Tambon","Sub district",NA,NA
367,228,"THA","Thailand",6,"Chachoengsao",97,"Bang Khla",367,"Pak Nam","Tambon","Sub district",NA,NA
368,228,"THA","Thailand",6,"Chachoengsao",97,"Bang Khla",368,"Samet Nuea","Tambon","Sub district",NA,NA
369,228,"THA","Thailand",6,"Chachoengsao",97,"Bang Khla",369,"Samet Tai","Tambon","Sub district",NA,NA
370,228,"THA","Thailand",6,"Chachoengsao",97,"Bang Khla",370,"Sao Cha-Ngok","Tambon","Sub district",NA,NA
371,228,"THA","Thailand",6,"Chachoengsao",97,"Bang Khla",371,"Tha Thonglang","Tambon","Sub district",NA,NA
372,228,"THA","Thailand",6,"Chachoengsao",98,"Bang Nam Prieo",372,"Bang Khanak","Tambon","Sub district",NA,NA
373,228,"THA","Thailand",6,"Chachoengsao",98,"Bang Nam Prieo",373,"Bang Nam Priao","Tambon","Sub district",NA,NA
374,228,"THA","Thailand",6,"Chachoengsao",98,"Bang Nam Prieo",374,"Bueng Nam Rak","Tambon","Sub district",NA,NA
375,228,"THA","Thailand",6,"Chachoengsao",98,"Bang Nam Prieo",375,"Don Chimphli","Tambon","Sub district",NA,NA
376,228,"THA","Thailand",6,"Chachoengsao",98,"Bang Nam Prieo",376,"Don Ko Ka","Tambon","Sub district",NA,NA
377,228,"THA","Thailand",6,"Chachoengsao",98,"Bang Nam Prieo",377,"Mon Thong","Tambon","Sub district",NA,NA
378,228,"THA","Thailand",6,"Chachoengsao",98,"Bang Nam Prieo",378,"Phrong Akat","Tambon","Sub district",NA,NA
379,228,"THA","Thailand",6,"Chachoengsao",98,"Bang Nam Prieo",379,"Sala Daeng","Tambon","Sub district",NA,NA
380,228,"THA","Thailand",6,"Chachoengsao",98,"Bang Nam Prieo",380,"Singto Thong","Tambon","Sub district",NA,NA
381,228,"THA","Thailand",6,"Chachoengsao",98,"Bang Nam Prieo",381,"Yothaka","Tambon","Sub district",NA,NA
382,228,"THA","Thailand",6,"Chachoengsao",99,"Bang Pakong",382,"Bang Kluea","Tambon","Sub district",NA,NA
383,228,"THA","Thailand",6,"Chachoengsao",99,"Bang Pakong",383,"Bang Pakong","Tambon","Sub district",NA,NA
384,228,"THA","Thailand",6,"Chachoengsao",99,"Bang Pakong",384,"Bang Phueng","Tambon","Sub district",NA,NA
385,228,"THA","Thailand",6,"Chachoengsao",99,"Bang Pakong",385,"Bang Samak","Tambon","Sub district",NA,NA
386,228,"THA","Thailand",6,"Chachoengsao",99,"Bang Pakong",386,"Bang Wua","Tambon","Sub district",NA,NA
387,228,"THA","Thailand",6,"Chachoengsao",99,"Bang Pakong",387,"Nong Chok","Tambon","Sub district",NA,NA
388,228,"THA","Thailand",6,"Chachoengsao",99,"Bang Pakong",388,"Phimpha","Tambon","Sub district",NA,NA
389,228,"THA","Thailand",6,"Chachoengsao",99,"Bang Pakong",389,"Song Khlong","Tambon","Sub district",NA,NA
390,228,"THA","Thailand",6,"Chachoengsao",99,"Bang Pakong",390,"Tha Kham","Tambon","Sub district",NA,NA
391,228,"THA","Thailand",6,"Chachoengsao",99,"Bang Pakong",391,"Tha Sa-an","Tambon","Sub district",NA,NA
392,228,"THA","Thailand",6,"Chachoengsao",100,"K. Khlong Khuan",392,"Bang  Talat","Tambon","Sub district",NA,NA
393,228,"THA","Thailand",6,"Chachoengsao",100,"K. Khlong Khuan",393,"Bang Lao","Tambon","Sub district",NA,NA
394,228,"THA","Thailand",6,"Chachoengsao",100,"K. Khlong Khuan",394,"Bang Rong","Tambon","Sub district",NA,NA
395,228,"THA","Thailand",6,"Chachoengsao",100,"K. Khlong Khuan",395,"Khlong Khuean","Tambon","Sub district",NA,"Khlong Khuan"
396,228,"THA","Thailand",6,"Chachoengsao",100,"K. Khlong Khuan",396,"Kon Kaeo","Tambon","Sub district",NA,NA
397,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",397,"Ban Mai","Tambon","Sub district",NA,NA
398,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",398,"Bang  Kaeo","Tambon","Sub district",NA,NA
399,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",399,"Bang  Phai","Tambon","Sub district",NA,NA
400,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",400,"Bang Kahai","Tambon","Sub district",NA,NA
401,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",401,"Bang Khwan","Tambon","Sub district",NA,NA
402,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",402,"Bang Phra","Tambon","Sub district",NA,NA
403,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",403,"Bang Tin Pet","Tambon","Sub district",NA,NA
404,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",404,"Bang Toei","Tambon","Sub district",NA,NA
405,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",405,"Khlong Chuk Krachoe","Tambon","Sub district",NA,NA
406,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",406,"Khlong Luang Phaeng","Tambon","Sub district",NA,NA
407,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",407,"Khlong Nakhon Nueang Khet","Tambon","Sub district",NA,NA
408,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",408,"Khlong Na","Tambon","Sub district",NA,NA
409,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",409,"Khlong Preng","Tambon","Sub district",NA,NA
410,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",410,"Khlong Udom Chonlachon","Tambon","Sub district",NA,NA
411,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",411,"Na Mueang","Tambon","Sub district",NA,NA
412,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",412,"Nam Daeng","Tambon","Sub district",NA,NA
413,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",413,"Sothon","Tambon","Sub district",NA,NA
414,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",414,"Tha Khai","Tambon","Sub district",NA,NA
415,228,"THA","Thailand",6,"Chachoengsao",101,"Muang Chachoengsao",415,"Wang Takhian","Tambon","Sub district",NA,NA
416,228,"THA","Thailand",6,"Chachoengsao",102,"Phanom Sarakham",416,"Ban Song","Tambon","Sub district",NA,NA
417,228,"THA","Thailand",6,"Chachoengsao",102,"Phanom Sarakham",417,"Khao Hin Son","Tambon","Sub district",NA,NA
418,228,"THA","Thailand",6,"Chachoengsao",102,"Phanom Sarakham",418,"Ko Khanun","Tambon","Sub district",NA,NA
419,228,"THA","Thailand",6,"Chachoengsao",102,"Phanom Sarakham",419,"Mueang Kao","Tambon","Sub district",NA,NA
420,228,"THA","Thailand",6,"Chachoengsao",102,"Phanom Sarakham",420,"Nong Nae","Tambon","Sub district",NA,NA
421,228,"THA","Thailand",6,"Chachoengsao",102,"Phanom Sarakham",421,"Nong Yao","Tambon","Sub district",NA,NA
422,228,"THA","Thailand",6,"Chachoengsao",102,"Phanom Sarakham",422,"Phanom Sarakham","Tambon","Sub district",NA,NA
423,228,"THA","Thailand",6,"Chachoengsao",102,"Phanom Sarakham",423,"Tha Than","Tambon","Sub district",NA,NA
424,228,"THA","Thailand",6,"Chachoengsao",103,"Plaeng Yao",424,"Hua Samrong","Tambon","Sub district",NA,NA
425,228,"THA","Thailand",6,"Chachoengsao",103,"Plaeng Yao",425,"Nong Mai Kaen","Tambon","Sub district",NA,NA
426,228,"THA","Thailand",6,"Chachoengsao",103,"Plaeng Yao",426,"Plaeng Yao","Tambon","Sub district",NA,NA
427,228,"THA","Thailand",6,"Chachoengsao",103,"Plaeng Yao",427,"Wang Yen","Tambon","Sub district",NA,NA
428,228,"THA","Thailand",6,"Chachoengsao",104,"Ratchasan",428,"Bang Kha","Tambon","Sub district",NA,NA
429,228,"THA","Thailand",6,"Chachoengsao",104,"Ratchasan",429,"Dong Noi","Tambon","Sub district",NA,NA
430,228,"THA","Thailand",6,"Chachoengsao",104,"Ratchasan",430,"Mueang Mai","Tambon","Sub district",NA,NA
431,228,"THA","Thailand",6,"Chachoengsao",105,"Sanam Chaikhet",431,"Ku Yai Mi","Tambon","Sub district",NA,NA
432,228,"THA","Thailand",6,"Chachoengsao",105,"Sanam Chaikhet",432,"Lat Krathing","Tambon","Sub district",NA,NA
433,228,"THA","Thailand",6,"Chachoengsao",105,"Sanam Chaikhet",433,"Tha Kradan","Tambon","Sub district",NA,NA
